playerFirstName,playerLastName,playerId,age,seasonId,shoots,playerPositionCode,playerTeamsPlayedFor,gamesPlayed,goals,assists,shots,plusMinus,penaltyMinutes,timeOnIcePerGame,shiftsPerGame,
Nate,Schmidt,8477220,24.904109589,20142015,L,D,WSH,39,1,3,40,-2,10,833.1794,18.2307,
Steven,Pinizzotto,8473911,32.1287671233,20142015,R,R,EDM,18,2,2,15,1,30,475.7222,11.6111,
Chris,Porter,8470871,32.0383561644,20142015,L,L,STL,24,1,1,24,-3,6,573.25,14.75,
Brad,Boyes,8468504,34.1561643836,20142015,R,R,FLA,78,14,24,151,11,20,939.0256,19.3974,
Jeremy,Morin,8475214,25.1534246575,20142015,R,L,CHI|CBJ,43,2,4,73,1,28,611.9534,14.6511,
Michael,Stone,8474628,26.0109589041,20142015,R,D,ARI,81,3,15,144,-24,60,1252.074,28.1111,
Slater,Koekkoek,8476886,22.3068493151,20142015,L,D,TBL,3,0,0,6,0,2,995.0,22.6666,
Joe,Pavelski,8470794,31.9205479452,20142015,R,C,SJS,82,37,33,261,12,29,1207.5,26.9146,
Anthony,Peluso,8474061,27.1479452055,20142015,R,R,WPG,49,1,1,23,-3,86,352.6122,9.0204,
Colby,Robak,8474606,26.1315068493,20142015,L,D,FLA|ANA,12,0,1,8,2,2,835.0833,18.9166,
Chris,Neil,8467493,36.9890410959,20142015,R,R,OTT,38,4,3,23,5,78,584.1578,15.0526,
David,Clarkson,8470920,32.2,20142015,R,R,TOR|CBJ,61,10,5,95,-12,106,827.9836,18.0,
Jayson,Megna,8477126,26.3561643836,20142015,R,C,PIT,12,0,1,13,-2,14,662.0833,16.4166,
Petteri,Lindbohm,8476989,22.7123287671,20142015,L,D,STL,23,2,1,32,-1,26,934.2608,22.4782,
Zac,Rinaldo,8474736,25.9890410959,20142015,L,C,PHI,58,1,5,45,-9,102,535.0862,13.1724,
Christian,Folin,8477850,25.3342465753,20142015,R,D,MIN,40,2,8,39,3,13,912.0,21.625,
Ryan,Kesler,8470616,31.7808219178,20142015,R,C,ANA,81,20,27,205,-5,75,1170.7407,24.1975,
Viktor,Arvidsson,8478042,23.1726027397,20142015,R,L,NSH,6,0,0,9,0,0,615.3333,14.0,
Micheal,Haley,8474230,30.202739726,20142015,L,C,SJS,4,0,0,1,-1,11,450.5,12.0,
Tyler,Ennis,8474589,26.6794520548,20142015,L,C,BUF,78,20,26,185,-19,37,1146.9102,21.7179,
Ryan,Suter,8470600,31.3890410959,20142015,L,D,MIN,77,2,36,150,7,48,1743.5714,31.0259,
Jesse,Blacker,8475203,25.1452054795,20142015,R,D,ANA,1,0,0,0,-2,0,363.0,9.0,
Jonathon,Blum,8474164,27.3616438356,20142015,R,D,MIN,4,0,1,3,-3,2,592.0,15.5,
Jyrki,Jokipakka,8476279,24.8082191781,20142015,L,D,DAL,51,0,10,40,-2,8,990.647,24.0196,
Jake,Muzzin,8474162,27.301369863,20142015,L,D,LAK,76,10,31,173,-4,22,1361.9868,29.4736,
Eriah,Hayes,8477227,27.9287671233,20142015,R,R,SJS,4,0,0,10,-2,2,598.25,15.75,
Michael,Kostka,8474497,30.5369863014,20142015,R,D,NYR,7,0,1,7,1,0,923.1428,22.0,
Marko,Dano,8477448,21.5260273973,20142015,L,C,CBJ,35,8,13,84,12,14,795.4285,18.0285,
Matt,Duchene,8475168,25.4,20142015,L,C,COL,82,21,34,207,3,16,1114.3048,22.5853,
Jay,Harrison,8469531,33.6082191781,20142015,L,D,CAR|WPG,55,3,6,50,-1,65,955.9454,21.2181,
Kevin,Fiala,8477942,19.8821917808,20142015,L,L,NSH,1,0,0,3,-1,0,685.0,15.0,
Philip,Samuelsson,8475194,24.8767123288,20142015,L,D,ARI,4,0,0,4,-3,0,1013.0,22.5,
Brendan,Gallagher,8475848,24.095890411,20142015,R,R,MTL,82,24,23,254,18,31,995.2682,23.1707,
Jeff,Skinner,8475784,24.0684931507,20142015,L,L,CAR,77,18,13,235,-24,18,962.8831,21.2467,
Luke,Schenn,8474568,26.6054794521,20142015,R,D,PHI,58,3,11,67,-2,18,1084.1896,25.7413,
Jason,Demers,8474218,28.0054794521,20142015,R,D,SJS|DAL,81,5,20,99,-3,71,1147.5555,26.9506,
Jonas,Brodin,8476463,22.9123287671,20142015,L,D,MIN,71,3,14,95,21,8,1450.3943,30.3802,
Max,Friberg,8476384,23.5534246575,20142015,R,R,ANA,1,0,0,0,0,0,527.0,12.0,
Andrew,Ladd,8471217,30.498630137,20142015,L,L,WPG,81,24,38,224,9,72,1204.3456,26.5679,
Tanner,Glass,8470854,32.5369863014,20142015,L,L,NYR,66,1,5,53,-12,98,614.5757,15.909,
Jared,Cowen,8475174,25.3753424658,20142015,L,D,OTT,54,3,6,47,-11,45,1089.037,23.1666,
Matt,Beleskey,8473492,28.0109589041,20142015,L,L,ANA,65,22,10,145,13,39,868.6461,18.6615,
Marian,Hossa,8466148,37.4191780822,20142015,L,R,CHI,82,22,39,247,17,32,1113.2682,24.9512,
Brendan,Shinnimin,8475996,25.4246575342,20142015,L,C,ARI,12,0,1,10,-1,8,662.0833,15.75,
Dennis,Everberg,8477902,24.4438356164,20142015,L,R,COL,55,3,9,62,-7,10,708.0545,17.1636,
Aaron,Ekblad,8477932,20.3369863014,20142015,R,D,FLA,81,12,27,170,12,32,1308.6049,24.2716,
Brad,Hunt,8476779,27.797260274,20142015,L,D,EDM,11,1,2,20,-6,0,1169.0909,25.8181,
Jared,Spurgeon,8474716,26.5315068493,20142015,R,D,MIN,66,9,16,128,3,6,1357.3636,28.7272,
Josh,Gorges,8470324,31.8273972603,20142015,L,D,BUF,46,0,6,28,-28,16,1341.8043,29.7826,
Mikhail,Grigorenko,8476888,22.0684931507,20142015,L,C,BUF,25,3,3,35,-10,2,910.16,19.24,
Stefan,Noesen,8476474,23.3232876712,20142015,R,R,ANA,1,0,0,0,0,0,414.0,10.0,
Corey,Tropp,8474130,26.8794520548,20142015,R,R,CBJ,61,1,7,22,-14,76,525.2131,13.6721,
Jannik,Hansen,8471498,30.2438356164,20142015,R,R,VAN,81,16,17,145,-6,27,838.3333,19.9753,
Phillip,Danault,8476479,23.2904109589,20142015,L,L,CHI,2,0,0,2,0,0,570.0,14.5,
Mason,Raymond,8471664,30.7342465753,20142015,L,L,CGY,57,12,11,123,-8,8,888.8245,21.4035,
Nail,Yakupov,8476855,22.6767123288,20142015,L,R,EDM,81,14,19,191,-35,18,926.5802,20.6049,
Grant,Clitsome,8471482,31.1616438356,20142015,L,D,WPG,24,0,4,22,4,8,981.875,21.2083,
Alex,Galchenyuk,8476851,22.3232876712,20142015,L,C,MTL,80,20,26,163,8,39,985.725,22.9,
Jacob,De La Rose,8477455,21.0575342466,20142015,L,L,MTL,33,4,2,38,-5,12,827.909,19.8484,
Roman,Josi,8474600,26.0273972603,20142015,L,D,NSH,81,15,40,201,15,26,1588.4567,30.1728,
Darnell,Nurse,8477498,21.3452054795,20142015,L,D,EDM,2,0,0,2,-2,0,1019.5,24.5,
Riley,Nash,8474062,27.0904109589,20142015,R,C,CAR,68,8,17,94,-10,12,978.7647,23.5294,
Travis,Hamonic,8474612,25.8191780822,20142015,R,D,NYI,71,5,28,132,15,85,1307.4225,25.169,
Scott,Harrington,8476449,23.2520547945,20142015,L,D,PIT,10,0,0,9,-10,4,948.0,22.2,
Chris,Wagner,8475780,25.0410958904,20142015,R,C,ANA,9,0,0,7,-2,2,527.3333,13.0,
Curtis,Glencross,8471185,33.4575342466,20142015,L,L,CGY|WSH,71,13,22,108,2,45,938.8873,22.1126,
Cody,Eakin,8475236,25.0493150685,20142015,L,C,DAL,78,19,21,142,-1,26,1031.6025,24.782,
Colin,Wilson,8474569,26.6410958904,20142015,L,L,NSH,77,20,22,172,19,22,972.6883,20.4545,
Robert,Bortuzzo,8474145,27.2328767123,20142015,R,D,PIT|STL,51,3,5,56,-9,93,906.8431,21.196,
Dave,Bolland,8471245,30.0191780822,20142015,R,C,FLA,53,6,17,76,4,48,981.0943,22.2641,
John,Ramage,8475829,25.3397260274,20142015,R,D,CGY,1,0,0,4,-1,0,1090.0,25.0,
Brayden,McNabb,8475188,25.3863013699,20142015,L,D,LAK,71,2,22,74,11,52,953.9436,21.7323,
Andrew,Cogliano,8471699,28.9945205479,20142015,L,L,ANA,82,15,14,134,5,14,876.0609,20.317,
Lance,Bouma,8474642,26.2136986301,20142015,L,C,CGY,78,16,18,104,10,54,840.6025,21.8589,
Ryan,Hartman,8477451,21.7205479452,20142015,R,R,CHI,5,0,0,8,-1,2,497.2,13.0,
Ryan,Strome,8476458,22.9150684932,20142015,R,R,NYI,81,17,33,179,23,47,923.8765,20.1358,
Brody,Sutter,8475980,24.7068493151,20142015,R,C,CAR,4,0,0,0,-2,0,446.25,11.25,
Greg,Pateryn,8474688,25.9753424658,20142015,R,D,MTL,17,0,0,10,0,6,759.2352,17.7058,
Casey,Cizikas,8475231,25.2849315068,20142015,L,C,NYI,70,9,9,90,-2,24,751.0142,19.2,
Eric,Gelinas,8475199,25.0931506849,20142015,L,D,NJD,61,6,13,112,-2,42,987.6557,20.918,
Alex,Pietrangelo,8474565,26.3945205479,20142015,R,D,STL,81,7,39,195,-2,28,1524.5308,31.7283,
Drayson,Bowman,8474137,27.2602739726,20142015,L,L,MTL,3,0,0,0,0,0,390.6666,10.6666,
Marc-Andre,Cliche,8471718,29.2219178082,20142015,R,C,COL,74,2,5,68,-2,17,636.3648,15.9729,
Peter,Harrold,8472394,33.0136986301,20142015,R,D,NJD,43,3,2,31,-10,4,914.6046,20.4651,
Artem,Anisimov,8473573,28.0493150685,20142015,L,C,CBJ,52,7,20,88,-6,8,982.8461,22.1538,
Kris,Russell,8471729,29.1123287671,20142015,L,D,CGY,79,4,30,111,18,17,1436.9493,31.7341,
Tim,Jackman,8469490,34.5780821918,20142015,R,R,ANA,55,5,2,55,-4,86,502.8363,11.8181,
Zach,Redmond,8474743,27.8767123288,20142015,R,D,COL,59,5,15,93,-1,24,1028.7457,22.0847,
Tim,Gleason,8469476,33.3698630137,20142015,L,D,CAR|WSH,72,1,8,54,-13,55,979.9305,21.9027,
Mike,Angelidis,8471916,30.9589041096,20142015,L,L,TBL,3,0,0,0,0,12,440.6666,13.0,
Brian,Flynn,8476808,27.8767123288,20142015,R,C,BUF|MTL,63,5,12,82,-5,8,894.7301,20.5555,
Casey,Bailey,8478376,24.6219178082,20142015,R,C,TOR,6,1,0,9,1,2,542.1666,12.0,
Drew,Doughty,8474563,26.5068493151,20142015,R,D,LAK,82,7,39,219,3,56,1739.756,32.6097,
Jordan,Eberle,8474586,26.0739726027,20142015,R,R,EDM,81,24,39,183,-16,24,1142.5308,24.6419,
Reilly,Smith,8475191,25.1945205479,20142015,L,R,BOS,81,13,27,143,7,20,924.0246,20.9012,
Brian,Gionta,8467407,37.402739726,20142015,R,R,BUF,69,13,22,153,-13,18,1083.2608,22.1159,
Greg,McKegg,8475735,23.9808219178,20142015,L,C,TOR,3,0,0,1,0,0,551.3333,14.3333,
Chris,Thorburn,8469501,33.0273972603,20142015,R,R,WPG,81,7,7,67,-5,76,485.1975,12.9629,
Teemu,Pulkkinen,8475800,24.4383561644,20142015,R,L,DET,31,5,3,67,5,10,688.5161,15.8064,
Mikael,Granlund,8475798,24.2876712329,20142015,L,C,MIN,68,8,31,99,17,20,1073.8088,21.897,
Bryan,Allen,8467332,35.8109589041,20142015,L,D,ANA|MTL,11,0,2,6,-2,6,943.3636,19.8181,
Matt,Cullen,8464989,39.6136986301,20142015,L,C,NSH,62,7,18,90,8,16,780.7903,18.7903,
Emile,Poirier,8477486,21.4876712329,20142015,L,L,CGY,6,0,1,2,1,0,479.0,13.6666,
Nate,Thompson,8470775,31.6849315068,20142015,L,C,ANA,80,5,13,87,0,39,799.45,19.4375,
Brian,Boyle,8470619,31.4821917808,20142015,L,C,TBL,82,15,9,140,3,54,779.5853,18.1951,
Scott,Laughton,8476872,22.0301369863,20142015,L,C,PHI,31,2,4,51,-1,17,763.1612,18.7419,
Robyn,Regehr,8467344,36.1506849315,20142015,L,D,LAK,67,3,10,63,10,45,1219.597,27.2835,
Alec,Martinez,8474166,28.8794520548,20142015,L,D,LAK,56,6,16,103,9,10,1195.8392,27.0892,
Andrew,Ference,8466333,37.2438356164,20142015,L,D,EDM,70,3,11,58,-17,39,1132.6142,25.3,
Steve,Oleksy,8476162,30.3506849315,20142015,R,D,WSH,1,0,0,1,-1,0,731.0,19.0,
Jake,McCabe,8476931,22.6602739726,20142015,L,D,BUF,2,0,0,2,0,0,667.5,16.5,
Joel,Armia,8476469,23.0273972603,20142015,R,R,BUF,1,0,0,0,0,0,887.0,19.0,
Zbynek,Michalek,8469760,33.4712328767,20142015,R,D,ARI|STL,68,4,8,86,-3,18,1245.647,28.147,
Simon,Gagne,8467346,36.2876712329,20142015,L,L,BOS,23,3,1,27,0,4,678.4347,15.6521,
Jim,Slater,8470289,33.5095890411,20142015,L,C,WPG,82,5,8,51,-4,58,552.5853,14.8902,
Freddie,Hamilton,8475878,24.4410958904,20142015,R,C,SJS|COL,18,1,0,11,-2,0,454.6111,11.3333,
Derek,Roy,8469485,33.1095890411,20142015,L,C,NSH|EDM,72,12,20,113,-13,24,940.3055,20.4166,
Toby,Enstrom,8470828,31.6,20142015,L,D,WPG,60,4,19,58,13,36,1414.1666,28.75,
Matt,Stajan,8470162,32.4821917808,20142015,L,C,CGY,59,7,10,46,7,28,719.8644,19.0338,
Joakim,Nordstrom,8475807,24.2904109589,20142015,L,L,CHI,38,0,3,42,-5,4,658.1052,16.8947,
Colin,Greening,8471862,30.2602739726,20142015,L,C,OTT,26,1,0,39,-5,29,589.3076,14.0769,
Jussi,Jokinen,8469638,33.2,20142015,L,L,FLA,81,8,36,134,-2,34,1004.2839,22.1481,
Paul,Gaustad,8468700,34.3561643836,20142015,L,C,NSH,73,4,10,54,7,60,746.0136,18.863,
Colin,McDonald,8470644,31.698630137,20142015,R,R,NYI,18,2,6,29,-3,0,630.4444,16.2222,
Erik,Condra,8473588,29.8493150685,20142015,R,R,OTT,68,9,14,106,13,30,867.1911,20.0882,
Nick,Bonino,8474009,28.1424657534,20142015,L,C,VAN,75,15,24,149,7,22,1015.24,23.8266,
Tim,Schaller,8477213,25.5671232877,20142015,L,C,BUF,18,1,1,19,-5,2,680.8333,16.0555,
Landon,Ferraro,8475157,24.8410958904,20142015,R,C,DET,3,1,0,4,1,0,719.0,19.3333,
Derek,Stepan,8474613,25.9808219178,20142015,R,C,NYR,68,16,39,155,26,22,1090.8529,24.9117,
Martin,Marincin,8475716,24.3095890411,20142015,L,D,EDM,41,1,4,38,-4,16,1118.8048,26.2195,
Vladimir,Tarasenko,8475765,24.4931506849,20142015,L,R,STL,77,37,36,264,27,31,1057.4805,24.5974,
Curtis,Hamilton,8475734,24.5178082192,20142015,L,L,EDM,1,0,0,0,0,5,481.0,14.0,
Kevin,Connauton,8475246,26.295890411,20142015,L,D,DAL|CBJ,62,9,12,96,5,35,972.9677,20.3387,
Ryan,Bourque,8475243,25.4356164384,20142015,L,C,NYR,1,0,0,1,-1,0,709.0,18.0,
David,Musil,8476426,23.1698630137,20142015,L,D,EDM,4,0,2,3,-2,2,1188.25,27.25,
Patrick,Kaleta,8471388,30.0109589041,20142015,R,R,BUF,42,0,3,25,-11,36,532.0476,13.4523,
Jordan,Staal,8473533,27.7506849315,20142015,L,C,CAR,46,6,18,92,-6,14,1113.1304,24.4565,
Michael,Del Zotto,8474584,25.9643835616,20142015,L,D,PHI,64,10,22,119,-5,34,1315.4531,27.8281,
P.K.,Subban,8474056,27.0794520548,20142015,R,D,MTL,82,15,45,170,21,74,1572.1951,30.1463,
David,Moss,8469664,34.4575342466,20142015,R,R,ARI,60,4,8,96,-18,24,774.85,20.05,
Lauri,Korpikoski,8471232,29.8739726027,20142015,L,L,ARI,69,6,15,82,-27,12,914.8985,21.7246,
Dylan,Reese,8470798,31.7863013699,20142015,R,D,ARI,1,0,0,3,-1,0,1198.0,27.0,
Patric,Hornqvist,8471887,29.4438356164,20142015,R,R,PIT,64,25,26,220,12,38,1059.2343,23.2031,
Bobby,Ryan,8471676,29.2383561644,20142015,R,R,OTT,78,18,36,221,5,24,1048.3589,22.5384,
Paul,Carey,8474008,27.7123287671,20142015,L,C,COL,10,0,1,5,2,0,472.7,11.0,
Fedor,Tyutin,8469492,32.901369863,20142015,L,D,CBJ,67,3,12,56,8,40,1195.4328,25.2089,
Corey,Perry,8470621,31.0739726027,20142015,R,R,ANA,67,33,22,193,13,67,1086.0447,21.0746,
Mike,Weaver,8468478,38.1178082192,20142015,R,D,MTL,31,0,4,8,0,6,849.8387,18.9677,
Loui,Eriksson,8470626,30.904109589,20142015,L,R,BOS,81,22,25,169,1,14,1108.6172,22.9876,
Joe,Colborne,8474577,26.3616438356,20142015,L,C,CGY,64,8,20,67,7,43,925.2187,22.3437,
Cody,Ceci,8476879,22.4684931507,20142015,R,D,OTT,81,5,16,130,-4,6,1157.395,24.0246,
Eric,Gryba,8473468,28.1589041096,20142015,R,D,OTT,75,0,12,64,11,97,939.0933,21.36,
Tomas,Tatar,8475193,25.5260273973,20142015,L,L,DET,82,29,27,211,6,28,973.3902,22.1585,
Tyler,Myers,8474574,26.3561643836,20142015,R,D,BUF|WPG,71,7,21,124,-6,77,1478.3521,30.2957,
Teddy,Purcell,8473962,30.7589041096,20142015,R,R,EDM,82,12,22,146,-33,24,1029.6341,23.1097,
Carl,Klingberg,8475159,25.3671232877,20142015,R,L,WPG,2,0,0,0,-1,0,198.5,7.5,
Manny,Malhotra,8467334,36.0712328767,20142015,L,C,MTL,58,1,3,46,-6,12,651.1896,18.7931,
Maxim,Lapierre,8470654,31.2054794521,20142015,R,C,STL|PIT,80,2,9,86,-15,32,642.5875,16.475,
Thomas,Hickey,8474066,27.3369863014,20142015,L,D,NYI,81,2,20,82,-12,26,1135.6049,23.358,
Eric,Tangradi,8474025,27.3315068493,20142015,L,L,MTL,7,0,0,5,-3,17,463.5714,11.2857,
Michael,Latta,8475247,25.0465753425,20142015,R,C,WSH,53,0,6,24,4,68,502.6981,11.566,
Mike,Sislo,8476209,28.3917808219,20142015,R,R,NJD,10,0,1,13,-2,2,732.7,17.9,
Derrick,Pouliot,8476884,22.397260274,20142015,L,D,PIT,34,2,5,56,-11,4,1052.7941,22.4117,
Ryan,Hamilton,8472424,31.1589041096,20142015,L,L,EDM,16,1,1,12,-8,6,792.5625,17.5625,
Brian,Lashoff,8474873,25.904109589,20142015,L,D,DET,11,0,2,7,4,6,797.0909,22.0,
Bo,Horvat,8477500,21.1808219178,20142015,L,C,VAN,68,13,12,93,-8,16,735.8235,18.3088,
Pascal,Dupuis,8466393,37.1863013699,20142015,L,R,PIT,16,6,5,44,2,4,998.8125,23.375,
Nikolay,Kulemin,8473579,29.9123287671,20142015,L,L,NYI,82,15,16,115,7,21,892.2195,20.6463,
Adam,Lowry,8476392,23.2,20142015,L,C,WPG,80,11,12,104,1,46,825.1875,19.9,
Stephane,Robidas,8462196,39.2821917808,20142015,R,D,TOR,52,1,6,34,8,34,1024.173,22.5769,
Colin,Fraser,8470662,31.3698630137,20142015,L,C,STL,1,0,0,1,-1,0,282.0,6.0,
Sam,Reinhart,8477933,20.5917808219,20142015,R,C,BUF,9,0,1,3,-1,2,621.7777,12.3333,
Travis,Moen,8468635,34.1863013699,20142015,L,L,MTL|DAL,44,3,6,34,0,18,562.909,14.2045,
Vernon,Fiddler,8469759,36.095890411,20142015,L,C,DAL,80,13,16,132,-5,34,787.5875,20.6375,
Daniel,Cleary,8466149,37.4876712329,20142015,L,R,DET,17,1,1,17,-4,6,548.0,14.1764,
Kevin,Bieksa,8469598,34.9917808219,20142015,R,D,VAN,60,4,10,99,0,77,1249.9833,26.5,
Jordie,Benn,8474818,28.8794520548,20142015,L,D,DAL,73,2,14,70,-5,34,1083.9452,26.0547,
John,Mitchell,8470750,31.3863013699,20142015,L,C,COL,68,11,15,105,-9,32,951.397,20.397,
Devante,Smith-Pelly,8475758,23.9890410959,20142015,R,R,ANA|MTL,74,6,14,104,-1,24,856.7027,19.7162,
Trevor,Lewis,8473453,29.4246575342,20142015,R,C,LAK,73,9,16,143,8,14,846.4109,18.452,
Tyler,Seguin,8475794,24.3589041096,20142015,R,C,DAL,71,37,40,280,-1,20,1173.0704,24.2676,
Anders,Lee,8475314,25.9397260274,20142015,L,L,NYI,76,25,16,197,9,33,863.5921,18.7763,
Luke,Glendening,8476822,27.1205479452,20142015,R,C,DET,82,12,6,104,5,34,883.2195,21.317,
Jamie,Benn,8473994,26.898630137,20142015,L,L,DAL,82,35,52,253,1,64,1196.878,27.1219,
Michael,Paliotta,8476394,23.1780821918,20142015,R,D,CHI,1,0,1,2,0,0,765.0,19.0,
Anton,Volchenkov,8468501,34.295890411,20142015,L,D,NSH,46,0,7,35,4,14,790.6956,18.6739,
Connor,Murphy,8476473,23.2082191781,20142015,R,D,ARI,73,4,3,72,-27,42,1008.041,23.6027,
Michael,Grabner,8473546,28.6849315068,20142015,L,R,NYI,34,8,5,63,4,4,776.1176,19.8529,
Jordan,Szwarz,8475224,25.0767123288,20142015,R,R,ARI,9,1,0,8,-2,2,808.1111,18.8888,
Jason,Spezza,8469455,33.0,20142015,R,C,DAL,82,17,45,204,-7,28,1033.3536,22.6219,
Jordan,Leopold,8467917,35.8602739726,20142015,L,D,STL|CBJ|MIN,43,1,3,39,-6,19,895.372,19.3488,
Anze,Kopitar,8471685,28.8,20142015,L,C,LAK,79,16,48,134,-2,10,1163.405,23.0379,
Ryan,Nugent-Hopkins,8476454,23.1616438356,20142015,L,C,EDM,76,24,32,189,-12,25,1238.4605,26.6842,
Cal,Clutterbuck,8473504,28.5643835616,20142015,R,R,NYI,76,7,9,124,1,60,763.6842,19.9473,
Brooks,Orpik,8468498,35.7123287671,20142015,L,D,WSH,78,0,19,66,5,66,1307.5512,27.2435,
Jack,Johnson,8471677,29.4109589041,20142015,L,D,CBJ,79,8,32,141,-13,44,1449.9493,27.0,
Sven,Baertschi,8476466,23.6794520548,20142015,L,L,CGY|VAN,18,2,4,15,-3,10,580.8888,15.3333,
Damon,Severson,8476923,21.8410958904,20142015,R,D,NJD,51,5,12,93,-13,22,1317.7843,28.196,
Dan,Hamhuis,8469465,33.498630137,20142015,L,D,VAN,59,1,22,82,0,44,1291.8813,28.2711,
Patrick,Sharp,8469544,34.4602739726,20142015,R,L,CHI,68,16,27,230,-8,33,1008.647,20.8382,
Mark,Giordano,8470966,32.6931506849,20142015,L,D,CGY,61,11,37,157,13,37,1510.377,31.295,
Matt,Tennyson,8476807,26.1342465753,20142015,R,D,SJS,27,2,6,37,0,16,1054.037,25.0,
Willie,Mitchell,8465185,39.1424657534,20142015,L,D,FLA,66,3,5,78,1,25,1300.7272,26.1969,
Tyler,Wotherspoon,8476452,23.2465753425,20142015,L,D,CGY,1,0,0,1,-3,0,1219.0,28.0,
Cody,Goloubef,8474597,26.5287671233,20142015,R,D,CBJ,36,0,9,23,12,19,933.9166,19.8611,
Martin,Erat,8468064,34.7890410959,20142015,L,R,ARI,79,9,23,91,-16,48,951.9367,21.367,
Michal,Rozsival,8465058,37.7780821918,20142015,R,D,CHI,65,1,12,56,0,22,1020.6,22.3384,
Wayne,Simmonds,8474190,27.7917808219,20142015,R,R,PHI,75,28,22,188,-5,66,1008.4666,21.36,
Dominic,Moore,8468575,35.8602739726,20142015,L,C,NYR,82,10,17,116,5,28,828.5853,20.5121,
Hampus,Lindholm,8476854,22.3863013699,20142015,L,D,ANA,78,7,27,107,25,32,1305.6153,26.3205,
Raphael,Diaz,8476244,30.4219178082,20142015,R,D,CGY,56,2,2,52,-3,10,721.375,17.1785,
Chris,Butler,8471761,29.6246575342,20142015,L,D,STL,33,3,6,54,8,23,1031.4545,24.2424,
Pavel,Datsyuk,8467514,37.901369863,20142015,L,C,DET,63,26,39,165,12,8,1143.0793,24.2539,
Radko,Gudas,8475462,26.0164383562,20142015,R,D,TBL,31,2,3,63,-5,34,1020.0,21.5483,
Matt,Moulson,8470852,32.6136986301,20142015,L,L,BUF,77,13,28,156,-11,4,1061.2727,21.0779,
Alexander,Semin,8470120,32.2767123288,20142015,R,R,CAR,57,6,13,93,-10,32,955.421,20.8421,
Michael,Bournival,8475739,24.0273972603,20142015,L,L,MTL,29,3,2,27,3,4,473.2758,11.6206,
Eric,Nystrom,8470180,33.3260273973,20142015,L,L,NSH,60,7,5,60,0,15,791.6833,18.55,
B.J.,Crombeen,8470647,30.9232876712,20142015,R,R,ARI,58,3,3,43,-6,79,485.6724,11.7758,
Kyle,Palmieri,8475151,25.3561643836,20142015,R,R,ANA,57,14,15,112,-2,37,845.807,18.3157,
Michal,Jordan,8474661,25.901369863,20142015,L,D,CAR,38,2,4,44,-7,4,956.7105,22.4473,
Chris,Brown,8475161,25.3506849315,20142015,R,R,WSH,5,1,0,4,1,2,387.6,9.6,
Andrew,MacWilliam,8474748,26.2136986301,20142015,L,D,TOR,12,0,2,5,-6,12,924.1666,20.1666,
Joakim,Andersson,8474168,27.3452054795,20142015,L,C,DET,68,3,5,74,-4,22,697.7205,17.2794,
Antoine,Roussel,8474849,26.5534246575,20142015,L,L,DAL,80,13,12,113,-20,148,871.3125,22.1375,
Matt,Bartkowski,8474749,28.0191780822,20142015,L,D,BOS,47,0,4,67,-6,37,1016.468,22.3404,
Nick,Foligno,8473422,28.6136986301,20142015,L,L,CBJ,79,31,42,182,16,50,1129.7848,24.6202,
Nazem,Kadri,8475172,25.6794520548,20142015,L,C,TOR,73,18,21,176,-7,28,1056.1506,21.9041,
Alex,Chiasson,8475163,25.6931506849,20142015,R,R,OTT,76,11,15,105,-5,67,802.5789,19.4868,
Mark,Stone,8475913,24.0767123288,20142015,R,R,OTT,80,26,38,157,21,14,1021.275,22.525,
Bryan,Bickell,8471254,30.2602739726,20142015,L,L,CHI,80,14,14,113,5,38,724.5125,15.9375,
Kyle,Baun,8478393,24.101369863,20142015,R,R,CHI,3,0,0,4,-1,0,752.3333,17.3333,
Calvin,de Haan,8475177,25.0904109589,20142015,L,D,NYI,65,1,11,92,3,24,1140.6153,23.8461,
Ben,Lovejoy,8473933,32.3095890411,20142015,R,D,ANA|PIT,60,2,12,86,-4,25,1166.4333,25.3166,
Dustin,Byfuglien,8470834,31.2109589041,20142015,R,D,WPG,69,18,27,209,5,124,1361.2753,24.942,
Milan,Michalek,8470599,31.5123287671,20142015,L,L,OTT,66,13,21,130,3,33,982.2424,22.4848,
